rating,food_rating,service_rating,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,1,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
0,1,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,0,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
0,1,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,2,1,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,1,1,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,0,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
1,1,2,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
1,1,1,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
1,2,1,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
1,2,2,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
1,1,0,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
2,1,1,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
2,2,0,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
2,2,0,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
2,0,2,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
1,1,0,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
2,1,2,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
0,0,0,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,f,closed
2,0,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,1,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,1,1,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,1,0,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
0,1,1,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
1,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,1,1,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Full_Bar,none,informal,no_accessibility,high,familiar,f,closed
2,1,1,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,0,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,1,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
0,1,0,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,1,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,1,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,0,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,1,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,1,0,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,2,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
0,0,0,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,2,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,0,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
0,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
2,2,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
2,0,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
2,1,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,t,closed
1,2,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,1,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,2,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,1,0,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,0,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,1,1,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
0,2,2,Wine-Beer,section,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,0,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,0,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,0,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,0,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,2,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,1,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,0,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,1,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,1,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
0,0,0,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
1,0,1,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
1,1,1,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
0,1,1,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
0,1,0,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
0,0,1,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
1,1,1,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
0,0,0,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
1,0,1,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
1,2,2,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
1,0,1,Wine-Beer,none,informal,no_accessibility,low,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,1,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
2,2,2,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
0,0,0,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
1,0,0,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
0,1,0,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
0,0,0,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
1,0,1,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
1,0,0,Full_Bar,section,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,2,0,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
1,1,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,1,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,2,1,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,1,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
2,2,1,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,1,0,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,Wine-Beer,none,informal,no_accessibility,high,familiar,f,closed
1,1,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,1,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,2,0,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,f,closed
2,1,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
2,2,2,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
0,1,1,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
1,1,0,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
0,0,0,No_Alcohol_Served,section,informal,no_accessibility,high,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
1,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,1,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
0,0,0,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
2,2,2,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
1,1,1,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
2,1,2,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
2,2,0,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,f,closed
