id,age,gender,country,traffic_source
25865,56,F,United States,Facebook
27486,52,F,United States,Search
30283,63,F,United States,Search
23551,33,F,United States,Display
30429,19,F,United States,Search
35323,25,M,United States,Facebook
40011,60,M,United States,Search
42141,45,F,United States,Organic
72196,23,M,United States,Search
40802,34,M,United States,Search
46642,21,F,United States,Search
80271,14,F,United States,Search
12186,54,F,United States,Search
24650,25,M,United States,Search
36661,35,F,United States,Search
46518,19,M,United States,Search
48302,41,F,United States,Search
76239,13,F,United States,Search
99326,36,M,United States,Search
22068,42,M,United States,Search
22189,16,M,United States,Search
34732,22,F,United States,Facebook
43596,35,M,United States,Search
51037,14,M,United States,Search
13708,69,F,United States,Facebook
57513,25,M,United States,Search
68201,34,M,United States,Search
98695,61,M,United States,Organic
11343,32,F,United States,Organic
33999,67,M,United States,Search
35684,27,F,United States,Display
50500,62,M,United States,Search
63478,68,M,United States,Search
77772,66,M,United States,Search
78895,67,M,United States,Organic
83668,17,F,United States,Search
8876,65,M,United States,Search
14157,21,F,United States,Search
27812,48,M,United States,Search
47020,65,F,United States,Search
52431,26,F,United States,Organic
61497,22,F,United States,Search
62061,13,F,United States,Email
73826,17,F,United States,Search
75813,23,M,United States,Search
94524,40,F,United States,Search
26173,70,M,United States,Email
32093,20,F,United States,Organic
57963,18,F,United States,Organic
76465,58,F,United States,Search
99735,48,F,United States,Search
178,61,M,United States,Search
3053,18,F,United States,Search
36612,24,M,United States,Search
73792,35,M,United States,Display
74193,26,F,United States,Search
78622,27,M,United States,Search
89275,63,M,United States,Search
93253,19,M,United States,Search
1025,32,M,China,Search
7570,27,F,China,Search
14263,51,M,China,Search
19305,44,F,China,Email
20111,67,F,China,Search
34794,55,M,China,Search
45009,17,M,China,Search
54936,42,F,China,Search
55769,47,F,China,Search
83294,60,F,China,Search
96299,70,F,China,Search
5157,32,F,China,Search
8583,58,F,China,Organic
15508,35,M,China,Search
18427,47,M,China,Search
20546,25,M,China,Search
23560,38,F,China,Search
32593,61,F,China,Search
35447,16,M,China,Search
36094,24,M,China,Email
55099,24,M,China,Display
61543,46,M,China,Search
63679,70,M,China,Search
67553,53,M,China,Search
72087,15,F,China,Search
74831,39,M,China,Search
74908,31,M,China,Search
76158,20,F,China,Search
79280,39,F,China,Organic
82530,21,M,China,Search
1478,45,M,China,Organic
2730,58,F,China,Organic
3445,22,M,China,Organic
12954,50,M,China,Search
20042,40,F,China,Search
21426,60,F,China,Search
36313,64,M,China,Search
36860,31,F,China,Search
46628,45,M,China,Organic
54862,51,M,China,Search
59127,38,F,China,Search
88320,57,F,China,Organic
98783,61,M,China,Search
2575,53,M,China,Search
6430,25,M,China,Email
11263,66,F,China,Organic
16623,48,F,China,Search
18168,25,F,China,Search
23229,16,F,China,Search
28122,65,M,China,Search
34636,17,M,China,Search
38797,21,M,China,Email
49275,29,F,China,Organic
50385,19,M,China,Search
53017,13,F,China,Search
53076,42,F,China,Search
55601,49,F,China,Search
57634,31,M,China,Search
65837,13,F,China,Search
69652,31,M,China,Search
87202,33,M,China,Facebook
95782,39,M,China,Organic
99169,36,M,China,Search
2130,20,F,China,Search
5688,29,M,China,Search
7408,58,F,China,Search
8063,19,M,China,Search
14609,31,F,China,Organic
21204,24,F,China,Organic
21601,39,F,China,Search
22121,35,F,China,Search
24255,29,M,China,Facebook
33030,26,M,China,Search
35661,13,M,China,Search
39664,21,F,China,Organic
53291,69,M,China,Search
53417,38,M,China,Email
54667,34,M,China,Facebook
54907,63,M,China,Organic
57282,70,M,China,Search
65365,55,F,China,Search
65433,38,F,China,Search
69635,48,M,China,Organic
69704,67,F,China,Search
70914,32,F,China,Search
74758,20,M,China,Search
75101,41,F,China,Search
76829,69,F,China,Search
88725,24,F,China,Facebook
88891,54,M,China,Organic
89456,61,M,China,Search
8183,56,F,China,Facebook
19414,35,M,China,Search
21097,44,M,China,Search
22009,38,F,China,Search
22073,60,F,China,Organic
31451,22,F,China,Search
31723,68,F,China,Organic
42600,40,F,China,Search
45219,47,M,China,Organic
48737,56,M,China,Organic
60102,12,M,China,Search
60635,23,F,China,Search
62329,17,F,China,Display
63689,23,F,China,Search
73300,61,M,China,Search
78510,41,M,China,Search
88217,45,F,China,Search
91976,28,F,China,Search
7503,55,M,China,Organic
14095,42,F,China,Search
14156,69,M,China,Organic
15458,17,M,China,Search
17875,70,F,China,Search
22323,61,F,China,Search
24947,67,F,China,Organic
25439,33,F,China,Search
29169,43,M,China,Search
29547,69,F,China,Search
33203,16,F,China,Search
47308,37,F,China,Organic
57649,38,M,China,Search
58473,44,F,China,Facebook
61934,49,F,China,Search
70061,25,F,China,Email
70829,48,F,China,Organic
74094,65,M,China,Display
75398,31,F,China,Organic
75739,57,M,China,Search
84362,16,F,China,Search
93120,30,M,China,Search
98459,59,F,China,Search
98685,64,M,China,Search
98732,42,M,China,Search
99537,23,F,China,Organic
5040,39,F,China,Search
7918,47,M,China,Search
8946,23,M,China,Search
10968,33,M,China,Search
21342,15,M,China,Search
23979,27,F,China,Search
29963,70,M,China,Search
33870,56,F,China,Organic
40289,34,M,China,Organic
66337,58,F,China,Search
67450,69,F,China,Search
67871,28,M,China,Search
70073,21,M,China,Organic
70164,68,M,China,Search
78127,18,F,China,Search
85230,22,M,China,Facebook
90068,55,F,China,Search
95004,49,M,China,Email
1952,23,F,China,Email
3874,30,F,China,Search
5875,37,M,China,Search
9326,52,F,China,Organic
16406,28,F,China,Email
19764,22,M,China,Organic
20281,63,M,China,Search
29244,30,F,China,Organic
32747,21,F,China,Organic
42877,54,F,China,Search
51646,17,M,China,Search
53278,41,M,China,Display
55607,16,F,China,Search
60332,36,M,China,Organic
64050,37,M,China,Email
78623,49,M,China,Search
86841,39,M,China,Search
88712,60,M,China,Search
1603,41,F,China,Search
10538,12,F,China,Search
13465,32,M,China,Email
22298,30,M,China,Search
24040,24,M,China,Search
24167,43,F,China,Search
31605,18,F,China,Search
36500,68,F,China,Search
41218,69,M,China,Search
43216,64,F,China,Search
43421,46,F,China,Search
44494,64,M,China,Search
47344,22,F,China,Search
55371,51,M,China,Search
56144,28,M,China,Organic
56521,39,M,China,Organic
60748,69,F,China,Search
61786,39,M,China,Search
67058,48,M,China,Search
77622,17,M,China,Search
79412,55,F,China,Search
82247,48,M,China,Organic
88338,51,M,China,Organic
88529,56,F,China,Search
96231,25,M,China,Search
98044,37,F,China,Search
98735,40,M,China,Facebook
99476,58,M,China,Search
99616,30,F,China,Search
87,18,F,China,Search
22307,35,M,China,Display
22703,43,M,China,Search
23667,62,F,China,Search
34292,31,F,China,Search
41373,29,F,China,Organic
44859,47,M,China,Email
55213,32,F,China,Search
67129,25,F,China,Search
68890,22,M,China,Organic
75364,54,M,China,Search
87740,37,M,China,Facebook
88269,58,F,China,Search
99129,20,M,China,Search
15861,53,F,China,Search
19675,50,F,China,Facebook
31651,50,F,China,Search
40561,39,M,China,Organic
43584,68,F,China,Organic
47953,13,F,China,Search
48265,24,M,China,Search
54922,22,F,China,Search
55269,30,F,China,Search
60840,21,F,China,Organic
63760,61,M,China,Search
67790,26,M,China,Organic
69394,26,M,China,Organic
81594,44,M,China,Search
84635,68,M,China,Search
88603,13,M,China,Search
91424,47,F,China,Organic
96086,63,F,China,Search
2659,38,M,China,Organic
8405,46,F,China,Search
28544,62,F,China,Email
29887,20,F,China,Search
30775,14,M,China,Search
34437,45,M,China,Organic
45541,49,M,China,Search
46901,66,F,China,Search
55380,24,F,China,Search
62689,49,F,China,Organic
63338,60,M,China,Search
66129,58,F,China,Organic
66252,34,M,China,Email
77240,45,F,China,Organic
83520,68,F,China,Organic
84604,67,M,China,Search
86951,36,F,China,Search
87203,53,F,China,Search
3573,52,F,China,Search
3611,47,F,China,Organic
17421,18,F,China,Search
26706,14,M,China,Search
33000,24,M,China,Email
43525,20,F,China,Search
50437,43,M,China,Search
54824,18,M,China,Facebook
66134,32,F,China,Search
82123,37,M,China,Organic
87962,65,M,China,Search
89471,30,M,China,Display
90627,34,M,China,Search
91259,40,F,China,Organic
98050,34,M,China,Search
98217,42,M,China,Search
7629,37,F,China,Search
17722,25,M,China,Search
25482,41,M,China,Search
27956,57,M,China,Email
28168,33,F,China,Search
37150,15,F,China,Organic
53253,25,M,China,Organic
54197,12,M,China,Search
57012,64,F,China,Organic
61432,17,M,China,Organic
63207,60,M,China,Search
66754,23,M,China,Organic
72514,67,F,China,Search
96741,62,M,China,Search
4091,44,F,China,Search
22039,25,F,China,Search
43591,19,M,China,Search
45849,20,F,China,Organic
72683,16,M,China,Search
73568,56,F,China,Display
74087,28,M,China,Search
88662,45,F,China,Display
89253,63,M,China,Facebook
97145,35,F,China,Email
2046,22,M,China,Search
10148,60,F,China,Facebook
14268,50,F,China,Organic
15915,46,M,China,Search
19662,62,M,China,Search
20493,66,F,China,Email
24752,67,F,China,Facebook
24816,45,F,China,Search
27533,40,F,China,Search
32708,29,F,China,Search
34089,18,F,China,Search
36204,65,F,China,Facebook
47811,37,F,China,Search
60000,35,F,China,Search
65183,58,F,China,Organic
71960,23,M,China,Search
77377,45,F,China,Search
87116,45,F,China,Search
90412,37,M,China,Search
91763,21,F,China,Search
91907,28,M,China,Search
97081,60,F,China,Search
14386,37,F,China,Email
14569,51,M,China,Email
16521,61,M,China,Search
30579,50,F,China,Search
38609,22,F,China,Search
39964,31,F,China,Search
45809,22,F,China,Organic
47075,57,M,China,Search
47226,41,F,China,Search
60801,30,F,China,Organic
61403,53,M,China,Organic
75796,12,M,China,Search
78490,14,F,China,Search
79714,18,F,China,Search
88553,21,F,China,Search
88772,62,F,China,Search
92663,23,F,China,Search
99475,51,F,China,Search
7412,12,F,China,Organic
8757,18,F,China,Search
14151,58,F,China,Search
14399,69,M,China,Search
15485,41,F,China,Search
17956,49,F,China,Search
24408,51,F,China,Facebook
24432,49,M,China,Search
26114,18,F,China,Search
27412,22,M,China,Search
29314,33,M,China,Search
30480,42,F,China,Search
30571,50,F,China,Organic
40305,36,F,China,Organic
58065,57,F,China,Email
63383,48,F,China,Search
63622,24,F,China,Search
65034,32,F,China,Search
67735,69,M,China,Organic
68950,28,M,China,Search
70786,52,F,China,Organic
71799,23,M,China,Search
71802,12,M,China,Organic
80771,29,F,China,Search
80836,20,F,China,Facebook
85077,14,F,China,Search
90556,42,M,China,Organic
93349,61,M,China,Display
93741,39,F,China,Search
97284,69,M,China,Search
704,48,M,China,Search
1757,37,F,China,Search
10608,63,F,China,Search
13732,52,F,China,Search
16792,49,M,China,Organic
33648,41,M,China,Search
35565,17,M,China,Search
53771,50,M,China,Organic
57039,55,M,China,Search
57111,16,F,China,Search
57468,47,M,China,Search
64072,68,F,China,Search
65336,16,F,China,Search
78879,28,F,China,Search
99288,20,F,China,Search
6802,17,M,China,Email
9367,19,M,China,Search
9700,48,M,China,Search
18539,62,M,China,Search
23472,33,M,China,Email
25524,69,F,China,Search
34520,59,M,China,Search
47472,35,F,China,Search
51004,35,M,China,Search
53374,58,F,China,Search
61910,49,F,China,Facebook
63312,44,M,China,Search
63859,22,M,China,Search
69282,39,M,China,Search
71394,12,F,China,Search
10012,12,M,China,Organic
11099,42,M,China,Organic
15207,62,M,China,Display
15543,12,F,China,Search
21958,18,F,China,Search
23477,32,M,China,Search
25025,32,F,China,Email
34724,65,M,China,Organic
41286,59,F,China,Search
41865,66,M,China,Search
44289,33,F,China,Search
52137,44,M,China,Search
53380,27,F,China,Email
56019,15,M,China,Search
61365,68,M,China,Search
61366,70,M,China,Email
62204,13,M,China,Organic
66447,17,F,China,Search
71784,40,F,China,Organic
74859,40,M,China,Organic
79507,12,M,China,Search
79834,51,F,China,Search
86637,41,M,China,Search
87272,43,M,China,Search
95471,37,M,China,Organic
5095,32,M,China,Organic
21744,22,F,China,Search
28276,50,F,China,Organic
28390,17,F,China,Search
29390,65,M,China,Email
33276,60,M,China,Search
34466,58,F,China,Email
35513,49,M,China,Search
40956,49,F,China,Search
45369,45,M,China,Organic
51501,42,F,China,Search
68512,37,M,China,Facebook
70924,29,F,China,Display
72973,60,F,China,Search
81936,34,F,China,Search
91522,38,M,China,Search
95240,62,M,China,Search
96854,12,F,China,Facebook
98977,38,F,China,Search
99861,50,M,China,Search
4038,36,F,China,Search
20573,60,F,China,Search
32729,62,M,China,Search
33453,70,M,China,Search
42261,54,F,China,Search
53845,68,M,China,Search
59672,28,M,China,Display
72176,21,M,China,Search
78696,69,M,China,Search
81266,52,F,China,Search
91224,55,F,China,Email
232,48,M,China,Search
7208,39,F,China,Search
27751,23,F,China,Organic
38446,46,M,China,Organic
49109,44,F,China,Email
59057,61,M,China,Search
64949,27,F,China,Search
81317,25,M,China,Search
86722,13,M,China,Search
88815,69,M,China,Search
93450,48,F,China,Organic
95516,57,M,China,Organic
95586,69,M,China,Search
2147,12,M,China,Search
10682,49,M,China,Search
11876,42,M,China,Search
14565,67,F,China,Organic
41326,39,F,China,Organic
62571,53,M,China,Search
62609,15,M,China,Search
73296,56,F,China,Search
81011,16,M,China,Display
85119,43,F,China,Search
89046,48,F,China,Search
2915,22,M,China,Search
6701,29,M,China,Search
8443,46,F,China,Search
13657,26,M,China,Search
21211,27,M,China,Search
22815,18,M,China,Search
36691,58,M,China,Facebook
65766,65,M,China,Email
68007,20,F,China,Search
69148,59,F,China,Search
70134,22,F,China,Search
78785,38,M,China,Search
81726,66,M,China,Search
86460,13,F,China,Search
93695,45,M,China,Search
95314,47,F,China,Search
95922,18,F,China,Search
81,34,F,China,Search
929,29,M,China,Email
6694,31,M,China,Search
19384,35,F,China,Search
39670,19,F,China,Organic
39830,53,F,China,Facebook
51406,13,F,China,Search
56609,52,M,China,Search
74767,65,M,China,Search
76434,32,M,China,Search
76904,45,M,China,Search
79426,43,F,China,Organic
81091,53,F,China,Display
87195,22,M,China,Organic
98299,25,F,China,Search
117,21,F,China,Organic
768,35,M,China,Search
885,31,M,China,Search
4631,45,F,China,Organic
7021,55,M,China,Search
7909,58,M,China,Organic
11201,18,M,China,Facebook
12899,66,F,China,Search
22976,54,F,China,Search
27489,54,F,China,Search
36675,15,F,China,Search
45278,67,M,China,Search
49669,63,M,China,Email
50553,62,F,China,Organic
51547,67,F,China,Organic
51623,35,F,China,Search
51655,21,M,China,Search
52602,70,F,China,Email
57507,15,M,China,Facebook
61250,57,F,China,Search
62173,22,M,China,Search
63620,55,M,China,Search
68580,16,M,China,Search
71844,19,F,China,Search
85477,34,M,China,Search
85925,68,F,China,Organic
87153,47,F,China,Search
13489,58,F,China,Facebook
22119,26,F,China,Search
23554,15,M,China,Search
24782,18,F,China,Search
33551,61,M,China,Search
34296,68,F,China,Facebook
43269,70,M,China,Search
51775,62,F,China,Email
58595,22,M,China,Search
59682,54,F,China,Search
64228,27,F,China,Search
66202,40,F,China,Search
74079,29,F,China,Organic
94301,49,F,China,Search
1836,13,M,China,Search
9800,36,M,China,Search
9883,50,F,China,Organic
21822,15,F,China,Organic
35615,27,F,China,Display
39242,60,F,China,Search
54730,23,M,China,Search
55275,59,F,China,Search
63202,15,M,China,Search
66709,52,M,China,Organic
82513,14,F,China,Organic
89371,54,M,China,Search
93142,61,F,China,Search
99776,55,F,China,Search
5942,33,M,China,Search
6194,29,M,China,Search
10322,53,M,China,Search
12459,41,F,China,Search
12760,34,F,China,Search
15434,15,M,China,Search
18319,59,M,China,Search
24614,51,F,China,Search
28583,41,M,China,Search
32650,31,F,China,Organic
33868,26,F,China,Search
39798,18,F,China,Search
42376,20,F,China,Facebook
43279,35,F,China,Search
46896,63,M,China,Email
57470,51,M,China,Search
62976,20,F,China,Search
70609,64,M,China,Search
76292,45,M,China,Display
77249,46,M,China,Search
90127,47,M,China,Search
94818,58,M,China,Search
95295,50,M,China,Search
20758,28,M,China,Search
24378,65,M,China,Organic
25076,63,M,China,Search
26466,70,M,China,Email
35564,68,F,China,Search
36118,52,M,China,Search
39919,41,M,China,Display
42232,53,F,China,Search
64601,15,F,China,Search
71536,64,F,China,Search
72274,40,F,China,Search
80860,41,M,China,Search
1663,32,F,China,Search
4119,19,M,China,Search
10255,47,F,China,Search
22887,14,F,China,Search
31878,36,M,China,Search
35230,25,M,China,Search
36034,13,M,China,Search
40118,57,F,China,Organic
41206,28,F,China,Search
50130,31,F,China,Search
52150,27,F,China,Facebook
52465,54,M,China,Search
59222,19,F,China,Organic
71930,24,F,China,Search
75994,18,F,China,Organic
86678,16,F,China,Search
5274,13,F,China,Search
9263,50,F,China,Search
20252,31,F,China,Search
20563,45,M,China,Search
20959,47,F,China,Facebook
32934,52,F,China,Organic
39867,29,M,China,Search
43537,31,F,China,Search
43751,50,F,China,Search
49117,60,M,China,Organic
60525,31,M,China,Search
60867,55,F,China,Search
60960,13,M,China,Organic
66415,43,F,China,Facebook
74720,59,F,China,Organic
74778,36,M,China,Search
77199,14,M,China,Search
78080,37,F,China,Search
78850,67,F,China,Search
79517,33,F,China,Organic
80753,42,M,China,Email
89814,34,F,China,Search
90642,58,M,China,Search
2998,65,M,China,Search
13160,22,F,China,Search
13528,41,M,China,Facebook
20351,68,M,China,Display
28837,60,F,China,Search
35914,23,M,China,Search
36287,56,M,China,Search
37563,48,F,China,Search
40586,69,F,China,Facebook
43118,12,F,China,Search
44157,68,M,China,Search
50656,34,F,China,Search
54477,54,F,China,Search
65502,19,F,China,Search
74748,12,F,China,Search
79563,20,M,China,Search
87366,60,M,China,Organic
93282,16,M,China,Search
1806,19,F,China,Search
11355,38,F,China,Search
16095,45,F,China,Organic
23777,35,F,China,Search
24797,33,F,China,Search
26206,41,M,China,Search
27833,60,M,China,Email
30634,17,F,China,Search
43413,48,M,China,Search
44727,45,F,China,Search
46932,68,F,China,Search
48522,36,F,China,Organic
49100,47,F,China,Search
56357,14,M,China,Display
65953,16,F,China,Search
84343,59,F,China,Search
88825,56,F,China,Email
316,52,F,China,Search
3329,24,M,China,Search
5360,27,M,China,Organic
10600,37,F,China,Search
10964,70,F,China,Search
13570,30,M,China,Search
23751,24,F,China,Search
24983,13,F,China,Search
39536,60,F,China,Search
43303,31,F,China,Organic
60460,35,F,China,Organic
69018,28,M,China,Search
93856,35,F,China,Display
1181,42,F,China,Search
8931,68,M,China,Search
14664,53,M,China,Organic
18136,22,M,China,Search
20716,67,F,China,Display
23491,34,M,China,Search
26754,27,M,China,Organic
31804,53,F,China,Email
46595,25,M,China,Search
48547,13,F,China,Search
50998,55,M,China,Search
55028,68,F,China,Email
56649,45,F,China,Email
67060,16,M,China,Search
76826,28,M,China,Search
79079,47,M,China,Search
82527,66,F,China,Search
82749,21,F,China,Search
87077,26,F,China,Search
97931,58,F,China,Search
99819,32,F,China,Facebook
99946,64,F,China,Search
1290,63,M,China,Search
10665,46,M,China,Search
13729,49,M,China,Search
21267,22,F,China,Search
21275,57,F,China,Search
23972,15,M,China,Organic
31469,39,M,China,Search
54927,52,F,China,Facebook
56418,62,M,China,Organic
61106,43,F,China,Search
69541,20,M,China,Search
97707,15,M,China,Search
4442,53,M,China,Search
9465,66,M,China,Search
10738,60,F,China,Search
26380,58,F,China,Search
27971,22,F,China,Search
29989,12,F,China,Search
31565,37,M,China,Organic
33454,38,M,China,Search
38262,29,M,China,Search
48842,51,F,China,Search
52336,51,M,China,Email
53870,35,F,China,Search
58592,29,M,China,Search
62847,28,M,China,Search
68182,60,M,China,Search
72888,18,F,China,Display
77172,53,M,China,Search
78205,19,F,China,Facebook
88073,64,M,China,Search
88273,25,M,China,Display
91217,33,M,China,Search
92409,57,M,China,Search
92452,32,F,China,Search
92810,17,F,China,Email
94193,56,M,China,Search
94756,40,M,China,Search
97424,13,F,China,Search
98292,62,M,China,Organic
9926,15,M,China,Search
21591,15,F,China,Search
28523,45,M,China,Search
31208,37,F,China,Search
33710,41,M,China,Search
39321,33,M,China,Organic
48637,27,M,China,Search
48690,37,F,China,Organic
50037,17,M,China,Search
50140,23,M,China,Email
50174,47,M,China,Search
60600,51,F,China,Display
60978,23,M,China,Search
61875,15,F,China,Search
83886,62,F,China,Search
92211,69,F,China,Search
93896,28,M,China,Search
94684,17,F,China,Search
96538,48,M,China,Organic
97561,41,M,China,Search
12830,47,F,China,Search
16781,67,F,China,Search
19678,59,F,China,Search
21752,12,M,China,Search
29900,38,M,China,Search
30089,48,F,China,Organic
30689,40,M,China,Display
36003,31,M,China,Search
42186,42,M,China,Organic
42619,33,F,China,Search
46497,21,F,China,Organic
49465,31,F,China,Search
54285,27,F,China,Search
58873,43,M,China,Search
64895,50,M,China,Display
83793,47,F,China,Facebook
88355,46,M,China,Search
5060,18,F,China,Search
5338,26,F,China,Search
6730,33,M,China,Search
11534,52,M,China,Email
18746,35,F,China,Search
21674,18,M,China,Organic
21701,70,F,China,Search
23092,27,M,China,Search
27039,23,M,China,Search
27283,22,M,China,Search
33814,37,M,China,Search
40823,40,F,China,Organic
50622,13,F,China,Search
51633,23,M,China,Search
56455,13,M,China,Search
58647,62,M,China,Search
70148,22,F,China,Organic
70481,61,M,China,Facebook
70680,44,M,China,Search
72554,18,F,China,Search
72925,61,F,China,Organic
73081,18,F,China,Search
87399,34,M,China,Email
96573,18,M,China,Search
99631,53,F,China,Search
7468,32,M,China,Organic
9065,56,M,China,Search
10300,37,M,China,Search
11683,17,M,China,Organic
12635,44,M,China,Search
18085,20,F,China,Search
24646,17,F,China,Email
32696,32,F,China,Search
40660,68,M,China,Search
41349,40,M,China,Search
45434,67,F,China,Email
47938,39,M,China,Organic
60220,69,F,China,Search
60955,67,F,China,Search
71705,54,F,China,Email
83757,40,M,China,Search
84542,61,F,China,Search
85835,36,M,China,Organic
86165,47,F,China,Search
87303,28,F,China,Display
97964,39,F,China,Organic
1473,47,F,China,Search
2133,57,M,China,Organic
4140,47,M,China,Search
7238,28,M,China,Search
7577,46,M,China,Display
9157,33,F,China,Search
24861,54,M,China,Search
25314,67,M,China,Search
26172,19,F,China,Organic
28503,61,F,China,Organic
37474,16,F,China,Search
39334,62,F,China,Organic
41930,65,F,China,Search
42022,19,F,China,Search
42521,50,M,China,Search
43502,55,F,China,Search
46133,36,M,China,Search
47913,54,F,China,Display
48505,68,M,China,Search
49540,51,F,China,Search
53405,14,M,China,Search
54064,12,F,China,Email
55016,61,F,China,Search
55680,26,F,China,Email
55954,17,F,China,Search
58118,62,M,China,Search
61505,55,F,China,Search
73897,45,M,China,Search
79685,29,M,China,Search
84049,35,M,China,Search
84854,45,M,China,Search
86319,48,M,China,Search
89337,65,M,China,Search
89772,12,M,China,Search
94797,55,M,China,Search
96232,69,M,China,Search
97291,42,F,China,Search
1174,44,M,China,Search
21931,24,M,China,Search
22929,65,F,China,Search
23850,29,M,China,Organic
27342,49,F,China,Search
42330,60,F,China,Search
48051,40,F,China,Search
50251,51,M,China,Display
56416,51,F,China,Search
61566,55,F,China,Organic
70154,49,M,China,Organic
85670,41,M,China,Search
90248,49,F,China,Email
91674,22,F,China,Search
99654,34,M,China,Email
2019,30,F,China,Organic
12682,34,M,China,Search
36865,50,F,China,Search
54985,13,F,China,Search
57352,34,M,China,Search
63522,31,F,China,Search
65874,68,M,China,Search
67138,13,F,China,Organic
74447,23,F,China,Search
80978,31,M,China,Search
85266,44,M,China,Search
97619,17,F,China,Organic
99856,16,M,China,Email
5383,24,F,China,Search
6140,68,F,China,Search
9549,25,M,China,Search
19090,43,M,China,Search
24911,36,F,China,Search
25606,36,F,China,Search
33855,31,F,China,Organic
39942,24,F,China,Search
43190,67,F,China,Search
45332,29,F,China,Search
45558,65,M,China,Search
53240,31,M,China,Organic
53945,66,F,China,Organic
59102,48,M,China,Search
59269,14,F,China,Search
61385,59,M,China,Search
72606,54,F,China,Search
76944,32,M,China,Facebook
84297,21,M,China,Search
89598,29,M,China,Search
95358,55,M,China,Search
96054,28,F,China,Organic
98086,55,M,China,Search
99354,63,M,China,Search
1113,52,F,China,Search
7867,68,M,China,Search
15714,49,M,China,Search
17667,15,F,China,Organic
26725,13,F,China,Facebook
33859,64,M,China,Search
50937,51,M,China,Search
51303,24,F,China,Search
72016,39,M,China,Display
72768,22,M,China,Search
73872,68,M,China,Search
82066,43,M,China,Email
83262,23,F,China,Organic
87580,61,F,China,Search
88934,47,F,China,Email
90797,41,F,China,Display
92696,67,M,China,Search
94064,56,F,China,Search
95192,50,F,China,Search
97738,16,M,China,Facebook
690,53,F,China,Search
696,53,F,China,Search
43560,57,F,China,Search
59831,12,F,China,Search
70689,57,F,China,Search
78676,51,M,China,Search
83955,24,M,China,Search
84929,12,F,China,Search
88256,27,F,China,Search
27193,67,M,China,Facebook
29114,69,F,China,Organic
38104,50,M,China,Display
41298,56,F,China,Search
46512,24,M,China,Facebook
51662,23,M,China,Search
53410,57,F,China,Search
54715,27,M,China,Organic
54988,13,M,China,Search
58001,55,M,China,Search
66089,22,M,China,Search
71474,66,M,China,Search
73344,57,M,China,Search
78038,15,M,China,Organic
79052,23,F,China,Organic
90225,48,M,China,Search
93721,64,M,China,Search
95058,14,M,China,Search
6197,36,F,China,Search
19925,61,M,China,Search
21918,56,M,China,Search
23538,55,M,China,Search
33523,41,F,China,Search
36014,52,F,China,Organic
38762,50,F,China,Search
42109,30,F,China,Organic
43784,37,M,China,Facebook
50762,27,F,China,Search
54878,40,M,China,Search
56477,19,M,China,Search
59187,40,M,China,Organic
66055,41,F,China,Facebook
66721,20,M,China,Search
81800,45,F,China,Organic
84598,28,M,China,Search
90867,28,M,China,Search
90995,51,M,China,Search
1792,61,M,China,Search
3506,52,M,China,Search
9073,48,F,China,Organic
23082,21,F,China,Email
27840,21,F,China,Search
58422,33,M,China,Search
59899,63,M,China,Search
60876,18,M,China,Search
70190,48,F,China,Search
77925,14,M,China,Facebook
92071,58,F,China,Facebook
3796,33,M,China,Search
6690,16,F,China,Search
8700,54,F,China,Search
8898,66,F,China,Facebook
9586,66,F,China,Search
11741,20,M,China,Search
12797,23,M,China,Search
22565,63,M,China,Search
28880,65,M,China,Organic
29045,64,M,China,Search
33661,46,M,China,Search
33697,50,M,China,Search
40552,28,F,China,Search
45616,54,F,China,Email
46001,50,M,China,Search
50713,67,M,China,Organic
55075,12,F,China,Search
56046,24,M,China,Organic
57635,29,F,China,Search
59291,16,F,China,Search
63599,33,M,China,Organic
65772,25,F,China,Search
68124,49,M,China,Search
68289,49,F,China,Email
69341,35,F,China,Search
71758,39,M,China,Organic
72611,56,M,China,Facebook
73598,18,F,China,Search
74211,58,F,China,Display
82598,47,M,China,Search
88310,64,M,China,Organic
90326,33,F,China,Display
93399,51,M,China,Organic
98755,25,M,China,Organic
23381,53,M,China,Organic
29894,68,F,China,Organic
40295,65,F,China,Search
41353,50,M,China,Search
46987,60,F,China,Display
50779,45,M,China,Search
55900,66,F,China,Search
71151,18,M,China,Search
71876,50,M,China,Search
76822,41,M,China,Search
83596,18,F,China,Search
93774,68,M,China,Organic
93949,21,M,China,Search
8917,62,F,China,Organic
17032,60,F,China,Search
21877,67,M,China,Search
28098,33,F,China,Search
30035,33,M,China,Facebook
32738,17,F,China,Organic
42557,28,M,China,Search
45257,13,M,China,Organic
47996,41,F,China,Search
52890,27,F,China,Facebook
62271,25,M,China,Search
65127,12,F,China,Search
75040,66,M,China,Search
82043,65,M,China,Search
89393,44,F,China,Facebook
95688,27,F,China,Facebook
2062,65,F,China,Display
12678,27,M,China,Display
14272,28,F,China,Search
21051,67,M,China,Email
34583,66,M,China,Search
35819,61,F,China,Search
36660,30,M,China,Organic
49119,51,F,China,Search
53753,48,F,China,Organic
58491,68,F,China,Email
59365,34,M,China,Display
62010,17,F,China,Search
71559,15,F,China,Search
79173,26,M,China,Search
79439,67,M,China,Organic
82388,57,F,China,Email
86696,24,M,China,Search
98211,69,M,China,Search
215,31,F,China,Search
3681,34,F,China,Facebook
12081,25,M,China,Search
12443,69,M,China,Search
21277,48,M,China,Search
25454,25,F,China,Search
